id_transaccion,fecha_compra,id_cliente,categoria_producto,precio_cop,metodo_pago,canal,dispositivo,ciudad_envio,tiempo_entrega_dias,calificacion_cliente_1a5,producto_devuelto
TXN-0004719,2023-12-10,30858.0,Juguetes,62270.0,PSE,App móvil,Desktop,Medellín,5.0,5,No
TXN-0000184,2023-09-27,23630.0,Deportes,166223.0,Tarjeta débito,App móvil,Android,Barranquilla,4.0,5,No
TXN-0007362,2022-08-13,20762.0,Juguetes,105010.0,Contraentrega,App móvil,Android,Bogotá,2.0,5,No
TXN-0005004,2023-09-15,44960.0,Electrónica,629948.0,Contraentrega,App móvil,Desktop,Manizales,3.0,5,No
TXN-0006982,2024-06-05,58977.0,Libros,40379.0,Tarjeta débito,Sitio web,Android,Cartagena,5.0,5,No
TXN-0004687,2022-01-23,52088.0,Moda,120463.0,Tarjeta débito,Sitio web,Android,Pereira,4.0,5,No
TXN-0002841,2023-10-20,59764.0,Electrónica,921020.0,Tarjeta crédito,App móvil,Android,Bogotá,6.0,5,No
TXN-0002866,2022-05-10,,Moda,71800.0,Billetera digital,App móvil,iOS,Barranquilla,4.0,5,No
TXN-0007566,2023-12-29,46812.0,Tecnología,569523.0,Contraentrega,Sitio web,Desktop,Medellín,3.0,5,No
TXN-0001705,2022-09-30,43595.0,Electrónica,555691.0,Tarjeta crédito,Sitio web,Desktop,Cúcuta,1.0,5,No
TXN-0006806,2023-01-08,10423.0,Hogar,165521.0,Tarjeta crédito,App móvil,Android,Bogotá,3.0,5,No
TXN-0002338,2024-05-19,12806.0,Juguetes,70018.0,Tarjeta débito,App móvil,Desktop,Barranquilla,6.0,5,No
TXN-0007725,2022-01-12,56867.0,Deportes,266855.0,Tarjeta débito,App móvil,Android,Medellín,7.0,5,No
TXN-0005738,,22287.0,Deportes,180366.0,Tarjeta crédito,Sitio web,Desktop,Bogotá,2.0,5,No
TXN-0006738,2024-04-10,27586.0,Moda,84618.0,Contraentrega,App móvil,Desktop,Manizales,7.0,5,No
TXN-0001712,2023-05-30,59537.0,Electrónica,688802.0,Tarjeta crédito,Sitio web,Desktop,Manizales,6.0,5,No
TXN-0004741,2024-09-01,24927.0,Alimentos,41072.0,Tarjeta débito,App móvil,Android,Bogotá,5.0,5,No
TXN-0001549,2024-09-26,58741.0,Alimentos,61735.0,Tarjeta débito,Sitio web,Android,Bucaramanga,1.0,5,No
TXN-0007280,2022-04-21,49124.0,Electrónica,528576.0,PSE,App móvil,Android,Bogotá,5.0,5,No
TXN-0007379,2024-01-16,19074.0,Tecnología,472613.0,Tarjeta crédito,App móvil,Desktop,Barranquilla,1.0,5,No
TXN-0007670,2023-01-03,39451.0,Juguetes,129188.0,PSE,Sitio web,iOS,Pereira,5.0,5,No
TXN-0001075,2023-02-17,45360.0,ELECTRÓNICA,435575.0,Contraentrega,App móvil,Android,Barranquilla,3.0,5,No
TXN-0002120,2023-05-31,47792.0,Hogar,152008.0,Tarjeta crédito,App móvil,Desktop,Pereira,7.0,5,No
TXN-0001922,2023-10-08,18026.0,Tecnología,155351.0,Tarjeta débito,App móvil,iOS,Manizales,6.0,5,No
TXN-0001341,2023-11-22,23434.0,Mascotas,50631.0,Billetera digital,App móvil,Android,Barranquilla,4.0,5,No
TXN-0004030,2024-05-10,27306.0,Belleza,65075.0,Tarjeta crédito,App móvil,Android,Medellín,3.0,5,No
TXN-0000203,2024-08-16,37322.0,Electrónica,676131.0,Contraentrega,App móvil,Desktop,Bogotá,2.0,5,No
TXN-0002864,2024-01-10,34086.0,Libros,71449.0,Tarjeta crédito,App móvil,Android,Cali,4.0,5,No
TXN-0001744,2022-11-07,23635.0,Deportes,267754.0,Tarjeta crédito,App móvil,iOS,Medellín,7.0,5,No
TXN-0001605,2023-04-07,28189.0,Moda,117089.0,Tarjeta crédito,App móvil,Android,Manizales,2.0,5,No
TXN-0003238,2022-12-14,22990.0,Moda,173643.0,Tarjeta crédito,Sitio web,Android,Bogotá,2.0,5,No
TXN-0005440,2022-07-25,26868.0,Hogar,200633.0,Tarjeta crédito,App móvil,Android,Cali,3.0,5,No
TXN-0000592,2022-01-02,25799.0,Hogar,181211.0,PSE,App móvil,Android,Ibagué,8.0,5,No
TXN-0007568,2023-11-07,48668.0,MODA,129712.0,Billetera digital,App móvil,Desktop,Medellín,2.0,5,No
TXN-0004469,2024-01-18,46420.0,Deportes,176179.0,Billetera digital,App móvil,iOS,Medellín,3.0,5,No
TXN-0000378,2024-09-01,18319.0,Electrónica,911920.0,Tarjeta crédito,Sitio web,Android,Cali,6.0,5,No
TXN-0000984,2023-01-23,50112.0,Hogar,192040.0,Contraentrega,App móvil,Android,Bogotá,5.0,5,No
TXN-0005169,2023-06-07,21510.0,Electrónica,326471.0,Tarjeta débito,Sitio web,iOS,Cali,6.0,5,No
TXN-0005760,2022-04-27,43623.0,Electrónica,691666.0,Tarjeta crédito,Sitio web,Desktop,Bogotá,2.0,5,No
TXN-0003263,2024-08-02,46168.0,Juguetes,78579.0,Tarjeta crédito,Sitio web,Android,Cali,7.0,5,No
TXN-0004277,2024-07-02,19087.0,Juguetes,105566.0,Tarjeta débito,Sitio web,iOS,Medellín,1.0,5,No
TXN-0002160,2022-01-20,35261.0,Belleza,110880.0,Tarjeta crédito,App móvil,Desktop,Bogotá,5.0,5,No
TXN-0000456,2024-08-10,40645.0,Alimentos,55226.0,Tarjeta crédito,Sitio web,Desktop,Bogotá,2.0,5,No
TXN-0005290,2023-09-01,15690.0,Deportes,88582.0,PSE,App móvil,Android,Medellín,3.0,5,No
TXN-0001647,2024-09-08,19596.0,Tecnología,803686.0,Billetera digital,App móvil,Android,Cartagena,4.0,5,No
TXN-0004452,2022-08-29,57204.0,Libros,45538.0,Contraentrega,App móvil,Desktop,Bucaramanga,4.0,5,No
TXN-0004240,2022-09-03,35669.0,Electrónica,668517.0,PSE,App móvil,Android,CALI,3.0,5,No
TXN-0000097,2022-02-15,23298.0,Belleza,11619.0,Tarjeta crédito,App móvil,Android,Medellín,3.0,5,No
TXN-0007239,2024-05-24,44227.0,Tecnología,1273014.0,PSE,App móvil,Android,Bogotá,3.0,5,No
TXN-0002463,2024-01-07,15975.0,Moda,145115.0,PSE,App móvil,Android,Bogotá,4.0,5,No
TXN-0000749,2024-04-30,33604.0,Mascotas,119019.0,Contraentrega,Sitio web,Android,Cúcuta,6.0,5,No
TXN-0002665,,31246.0,Electrónica,421891.0,Contraentrega,App móvil,Android,Medellín,5.0,5,Sí
TXN-0003297,2024-03-26,58210.0,Libros,34629.0,Tarjeta débito,App móvil,Android,Medellín,5.0,5,No
TXN-0005791,2024-11-13,39702.0,Moda,104224.0,PSE,Sitio web,Android,Pereira,4.0,5,No
TXN-0003515,2023-04-17,20600.0,Electrónica,324634.0,Tarjeta crédito,Sitio web,,Medellín,7.0,5,No
TXN-0001599,2022-04-21,27234.0,Electrónica,592714.0,Contraentrega,App móvil,Android,Pereira,2.0,5,No
TXN-0001578,2024-11-28,22375.0,Alimentos,44293.0,PSE,Sitio web,iOS,Medellín,2.0,5,No
TXN-0002135,2022-08-20,56731.0,Juguetes,74309.0,Tarjeta crédito,App móvil,iOS,Medellín,4.0,5,No
TXN-0004241,2024-09-16,23792.0,Libros,68175.0,Contraentrega,Sitio web,Android,Bogotá,4.0,5,No
TXN-0005884,2022-03-09,53241.0,Electrónica,299317.0,Tarjeta crédito,App móvil,Desktop,Pereira,3.0,5,No
TXN-0007571,2022-09-08,59876.0,Juguetes,48410.0,Tarjeta crédito,App móvil,iOS,Medellín,4.0,5,No
TXN-0000042,2022-10-25,22484.0,Alimentos,64790.0,Tarjeta crédito,Sitio web,Android,Ibagué,3.0,5,No
TXN-0000837,2022-07-28,38033.0,Alimentos,14018.0,Tarjeta débito,App móvil,Android,Medellín,6.0,5,No
,2023-03-27,30475.0,Deportes,76255.0,PSE,Sitio web,Desktop,Cúcuta,1.0,5,No
TXN-0001623,2023-12-12,43443.0,Moda,32531.0,Billetera digital,App móvil,Android,Barranquilla,5.0,5,No
TXN-0004346,2023-06-17,29184.0,Alimentos,60178.0,PSE,Sitio web,,Manizales,4.0,5,No
TXN-0001931,2024-10-25,12912.0,Moda,71416.0,Contraentrega,App móvil,Android,Cartagena,8.0,3,No
TXN-0000791,2023-12-02,22710.0,Hogar,109068.0,Tarjeta crédito,App móvil,Android,Bogotá,4.0,5,No
TXN-0006089,2024-06-04,46867.0,Deportes,113015.0,Tarjeta crédito,App móvil,iOS,Cartagena,4.0,5,No
TXN-0000556,2022-09-21,27894.0,MODA,165195.0,Contraentrega,App móvil,Android,Bogotá,4.0,5,No
,2023-09-18,13040.0,Hogar,260662.0,Billetera digital,App móvil,Android,Cartagena,6.0,5,No
TXN-0000642,2024-10-13,41295.0,Belleza,33732.0,Tarjeta débito,App móvil,Android,Ibagué,6.0,5,No
TXN-0007821,2024-02-07,49160.0,Juguetes,98200.0,Contraentrega,Sitio web,Android,MEDELLÍN,3.0,5,No
TXN-0006423,2024-10-11,25462.0,Libros,75748.0,Tarjeta crédito,Sitio web,Desktop,Cartagena,4.0,5,No
TXN-0001141,2023-04-17,19194.0,Juguetes,77244.0,Tarjeta débito,Sitio web,Android,Pereira,6.0,5,No
TXN-0002116,2023-05-24,44297.0,BELLEZA,90363.0,Tarjeta débito,App móvil,Desktop,Medellín,3.0,5,No
TXN-0001723,2023-05-22,25291.0,Electrónica,767609.0,Tarjeta débito,App móvil,iOS,Cali,6.0,5,No
TXN-0005281,2024-11-17,51419.0,Mascotas,90458.0,Tarjeta crédito,App móvil,Android,Cali,3.0,5,No
TXN-0005356,2023-11-03,47755.0,Hogar,60958.0,Tarjeta débito,Sitio web,iOS,Bucaramanga,5.0,5,No
TXN-0004221,2023-06-18,49203.0,Tecnología,601114.0,Tarjeta crédito,Sitio web,Desktop,Bucaramanga,5.0,5,No
TXN-0004609,2024-10-15,22499.0,Juguetes,91162.0,Tarjeta crédito,App móvil,Android,Bogotá,6.0,5,No
TXN-0001441,2023-09-11,11457.0,Deportes,23394.0,Tarjeta crédito,App móvil,iOS,Cali,4.0,5,No
TXN-0001797,2024-06-21,18354.0,Electrónica,987365.0,Tarjeta crédito,App móvil,Android,Bogotá,5.0,5,No
TXN-0001082,2022-06-16,39432.0,Mascotas,95141.0,Tarjeta débito,Sitio web,iOS,Medellín,6.0,5,No
TXN-0004104,2023-07-23,43611.0,Moda,116473.0,Tarjeta crédito,App móvil,iOS,Cartagena,1.0,5,No
TXN-0007557,2022-09-12,20542.0,Hogar,177207.0,Tarjeta crédito,App móvil,Android,Barranquilla,3.0,5,No
TXN-0006849,2022-03-23,14310.0,Mascotas,26499.0,Tarjeta crédito,App móvil,iOS,PEREIRA,3.0,5,No
TXN-0006651,2023-02-28,29287.0,Deportes,230181.0,Tarjeta crédito,App móvil,Android,Barranquilla,7.0,5,No
TXN-0005013,2023-02-28,27746.0,Electrónica,637529.0,Tarjeta crédito,App móvil,Android,Barranquilla,3.0,5,No
TXN-0005269,2023-07-26,26996.0,Tecnología,1411320.0,Tarjeta crédito,App móvil,Android,Medellín,8.0,5,No
TXN-0001374,2023-11-16,25814.0,Hogar,189298.0,Contraentrega,App móvil,Desktop,Bogotá,5.0,5,No
TXN-0003219,2024-02-02,32281.0,Alimentos,50821.0,Tarjeta débito,App móvil,Android,Bogotá,2.0,5,No
TXN-0005933,2024-06-24,30300.0,Deportes,118090.0,Tarjeta crédito,Sitio web,Desktop,Cúcuta,6.0,5,No
TXN-0000025,2022-06-28,50123.0,Electrónica,540924.0,Tarjeta crédito,App móvil,iOS,Manizales,1.0,5,No
,2022-08-08,48648.0,Hogar,196522.0,Tarjeta crédito,App móvil,iOS,Pereira,3.0,5,No
TXN-0002236,2023-06-21,49769.0,Moda,142918.0,Tarjeta débito,Sitio web,iOS,MANIZALES,4.0,5,No
TXN-0003518,,54710.0,Tecnología,830479.0,Tarjeta débito,App móvil,Android,Bogotá,5.0,5,No
TXN-0007449,2024-01-27,40927.0,Hogar,186249.0,Tarjeta crédito,App móvil,Android,Cali,4.0,5,No
TXN-0000241,2022-09-03,17438.0,Moda,107303.0,Tarjeta débito,App móvil,iOS,Cali,4.0,5,No
TXN-0000885,2023-04-06,40535.0,Electrónica,521371.0,Tarjeta débito,App móvil,Android,Medellín,3.0,5,No
TXN-0007193,2022-06-25,16289.0,Electrónica,725900.0,Tarjeta débito,App móvil,,Medellín,3.0,5,No
,2023-04-16,40037.0,TECNOLOGÍA,871893.0,Billetera digital,App móvil,Android,Cali,4.0,5,No
TXN-0004534,2023-12-27,14528.0,Moda,148006.0,Tarjeta débito,Sitio web,iOS,Bogotá,6.0,5,No
TXN-0007305,2024-02-15,39056.0,Deportes,149058.0,Contraentrega,App móvil,Android,Medellín,5.0,5,No
TXN-0004815,2024-06-05,12497.0,MODA,117670.0,PSE,Sitio web,Android,Cali,2.0,5,No
TXN-0007098,2024-01-08,50954.0,Moda,85418.0,Tarjeta crédito,Sitio web,iOS,Bucaramanga,6.0,5,No
TXN-0002140,2024-06-28,41601.0,Hogar,207107.0,Contraentrega,Sitio web,Android,Bucaramanga,2.0,5,No
TXN-0005787,2024-09-18,58275.0,Juguetes,64979.0,Contraentrega,App móvil,Android,Cali,5.0,5,No
TXN-0002231,2022-06-25,28000.0,JUGUETES,119774.0,PSE,Sitio web,iOS,Bogotá,1.0,5,No
TXN-0006572,2023-04-05,51275.0,Electrónica,705339.0,Tarjeta débito,App móvil,Android,Cali,4.0,5,No
TXN-0007350,2023-08-07,33577.0,Juguetes,114545.0,Billetera digital,App móvil,Android,Medellín,3.0,5,No
TXN-0002910,2024-06-03,34718.0,Moda,127091.0,Billetera digital,Sitio web,Desktop,Barranquilla,7.0,5,No
TXN-0003680,2023-03-19,59686.0,Mascotas,109735.0,Tarjeta débito,Sitio web,Android,Cali,5.0,5,No
TXN-0005223,2023-07-30,32770.0,Alimentos,31106.0,Tarjeta débito,App móvil,Android,Pereira,4.0,5,No
TXN-0005984,2022-04-16,41558.0,Tecnología,540409.0,PSE,App móvil,Android,Medellín,5.0,5,No
TXN-0000499,2024-07-03,22752.0,Moda,161302.0,Tarjeta débito,App móvil,,Ibagué,6.0,5,No
TXN-0005601,2024-08-06,57221.0,Deportes,160442.0,Tarjeta débito,App móvil,Android,Bogotá,2.0,5,No
TXN-0006226,2024-04-19,43404.0,Alimentos,61566.0,Tarjeta débito,Sitio web,Android,Barranquilla,6.0,5,No
TXN-0007634,2024-03-21,31646.0,Belleza,56278.0,PSE,App móvil,Android,Bucaramanga,2.0,5,No
TXN-0003840,2022-10-09,29404.0,Libros,59514.0,Tarjeta crédito,App móvil,Android,Medellín,7.0,5,No
TXN-0004990,2024-07-13,35546.0,Moda,173056.0,PSE,Sitio web,iOS,Cali,6.0,5,No
TXN-0006557,2023-10-30,29877.0,Moda,175346.0,Contraentrega,App móvil,Android,MEDELLÍN,3.0,5,No
TXN-0005483,2023-10-06,17448.0,Electrónica,451155.0,Contraentrega,App móvil,Android,Bogotá,1.0,5,No
TXN-0001191,2022-11-27,43475.0,Deportes,119373.0,Contraentrega,App móvil,iOS,Bogotá,3.0,5,No
TXN-0007316,2022-12-07,44521.0,Juguetes,54225.0,Contraentrega,Sitio web,Desktop,Bogotá,4.0,5,No
TXN-0000686,2024-07-12,40178.0,Electrónica,1275487.0,Billetera digital,App móvil,Android,Bogotá,5.0,5,Sí
TXN-0006390,2024-05-25,16256.0,Electrónica,602243.0,PSE,Sitio web,Android,Cali,1.0,5,No
TXN-0002064,2024-05-06,53686.0,Mascotas,33935.0,PSE,Sitio web,Android,Barranquilla,8.0,3,No
TXN-0006206,2024-04-04,10252.0,Libros,85963.0,Tarjeta crédito,App móvil,Desktop,Bucaramanga,2.0,5,No
TXN-0006100,2023-12-23,12499.0,Hogar,179629.0,Tarjeta crédito,Sitio web,,Bucaramanga,2.0,5,No
TXN-0001832,2023-01-07,11435.0,Electrónica,502574.0,Tarjeta crédito,Sitio web,Desktop,Bogotá,4.0,5,No
TXN-0003527,2024-10-24,40672.0,Deportes,93575.0,Tarjeta crédito,Sitio web,Android,Ibagué,2.0,5,No
TXN-0005376,2023-12-17,51369.0,Hogar,299834.0,Tarjeta crédito,Sitio web,Android,Barranquilla,3.0,5,No
TXN-0003935,2022-12-09,17584.0,Belleza,91255.0,Tarjeta débito,App móvil,Android,Bogotá,8.0,5,No
TXN-0007253,2023-08-30,11201.0,Deportes,244854.0,PSE,Sitio web,iOS,Medellín,6.0,5,No
TXN-0003944,2022-08-03,57068.0,Deportes,156358.0,Tarjeta crédito,App móvil,Desktop,Ibagué,4.0,5,No
TXN-0000405,2023-09-23,49938.0,Juguetes,63497.0,Contraentrega,App móvil,iOS,Barranquilla,1.0,5,No
TXN-0006222,2023-04-30,52374.0,Electrónica,489563.0,Tarjeta crédito,App móvil,Android,Manizales,4.0,5,No
TXN-0004153,2023-11-08,22374.0,Juguetes,106006.0,Contraentrega,App móvil,Android,Pereira,5.0,5,Sí
TXN-0003134,2024-12-21,43774.0,Electrónica,457503.0,Tarjeta crédito,App móvil,Desktop,Manizales,2.0,5,Sí
TXN-0002334,2023-09-22,,Mascotas,74708.0,Tarjeta crédito,Sitio web,Android,Bogotá,5.0,5,No
TXN-0007357,2024-03-26,16870.0,Hogar,75901.0,Contraentrega,App móvil,Desktop,Barranquilla,5.0,5,No
TXN-0006670,2024-11-04,24066.0,Belleza,85791.0,Tarjeta débito,Sitio web,Android,Cali,2.0,5,No
TXN-0006523,2023-12-28,59174.0,Deportes,128922.0,Tarjeta débito,Sitio web,iOS,Barranquilla,1.0,5,No
,2024-07-27,19433.0,Hogar,202370.0,Contraentrega,Sitio web,Android,Cali,2.0,5,No
TXN-0000589,2024-02-23,54331.0,Electrónica,389295.0,Billetera digital,App móvil,Android,Cali,7.0,5,No
TXN-0002787,2024-03-06,21773.0,Electrónica,1180414.0,PSE,App móvil,Desktop,Medellín,5.0,5,No
TXN-0001969,2023-01-25,23898.0,Electrónica,531644.0,PSE,App móvil,Desktop,Cali,3.0,5,No
TXN-0007167,2022-10-08,41411.0,Moda,120984.0,Tarjeta débito,App móvil,Desktop,Barranquilla,1.0,5,No
TXN-0005074,2022-06-04,43989.0,Belleza,46430.0,Tarjeta crédito,Sitio web,Android,Bogotá,4.0,5,No
TXN-0004812,2023-12-27,46537.0,Moda,215933.0,Tarjeta crédito,Sitio web,Android,Bogotá,2.0,5,No
TXN-0003948,2022-05-17,50851.0,Belleza,71765.0,Contraentrega,Sitio web,iOS,Bucaramanga,4.0,5,No
TXN-0006643,2024-04-04,25843.0,Moda,82053.0,Tarjeta débito,Sitio web,iOS,Medellín,5.0,5,No
TXN-0006323,2024-04-22,47271.0,Belleza,66745.0,Billetera digital,App móvil,Android,Cartagena,3.0,5,No
TXN-0004674,2023-06-06,31570.0,Moda,107546.0,Billetera digital,App móvil,iOS,Barranquilla,3.0,5,No
TXN-0000026,2022-12-27,43767.0,Electrónica,310905.0,Tarjeta débito,App móvil,iOS,Medellín,6.0,5,No
TXN-0002321,2023-09-14,22702.0,Moda,73797.0,Contraentrega,App móvil,Desktop,Medellín,8.0,4,No
TXN-0003072,2022-05-22,49736.0,ALIMENTOS,62323.0,Tarjeta crédito,Sitio web,iOS,Medellín,3.0,5,No
TXN-0007835,,56991.0,Electrónica,564822.0,Tarjeta crédito,App móvil,Desktop,Pereira,1.0,5,No
TXN-0000982,2024-11-08,24580.0,Electrónica,474749.0,Contraentrega,App móvil,iOS,Medellín,5.0,5,No
TXN-0006159,2024-08-23,29999.0,Hogar,205831.0,PSE,Sitio web,Android,Medellín,6.0,5,No
TXN-0007066,2023-09-17,50284.0,Hogar,78686.0,Tarjeta crédito,Sitio web,iOS,Ibagué,4.0,5,No
TXN-0007994,2022-07-03,54229.0,Electrónica,650244.0,PSE,App móvil,Desktop,Pereira,3.0,5,No
TXN-0002708,2022-03-26,17574.0,Hogar,181718.0,Billetera digital,Sitio web,iOS,Cartagena,8.0,4,No
TXN-0004345,2024-12-27,15642.0,Hogar,189689.0,PSE,Sitio web,Desktop,Bogotá,3.0,5,No
TXN-0000274,2024-02-17,30943.0,Hogar,212622.0,Tarjeta crédito,Sitio web,iOS,Bogotá,2.0,5,Sí
TXN-0007348,2023-07-03,45144.0,Juguetes,131457.0,Tarjeta débito,Sitio web,iOS,Bogotá,4.0,5,Sí
TXN-0000372,2023-06-28,38918.0,Moda,79795.0,Tarjeta crédito,App móvil,Android,Cúcuta,6.0,5,No
TXN-0007746,2022-04-07,14546.0,Moda,43918.0,Contraentrega,App móvil,Android,Medellín,3.0,5,No
TXN-0002854,2024-04-01,29382.0,Deportes,144134.0,Tarjeta débito,App móvil,iOS,Bogotá,2.0,5,No
TXN-0005564,2023-09-14,59067.0,Belleza,77293.0,PSE,App móvil,Android,Cúcuta,5.0,5,No
TXN-0007467,2024-03-27,26642.0,Electrónica,803800.0,Tarjeta débito,App móvil,Android,Bogotá,5.0,5,No
TXN-0000201,2024-04-17,56537.0,Hogar,115917.0,Tarjeta crédito,App móvil,iOS,Bogotá,8.0,3,No
TXN-0001219,2023-09-17,56730.0,Moda,163527.0,Tarjeta crédito,App móvil,iOS,Barranquilla,6.0,5,No
TXN-0005009,2024-09-23,41880.0,Tecnología,622679.0,Tarjeta crédito,App móvil,,Pereira,3.0,5,No
TXN-0007419,2022-08-18,28168.0,Libros,73546.0,Tarjeta crédito,Sitio web,Android,Medellín,5.0,5,No
TXN-0002816,2023-08-05,38242.0,Alimentos,36818.0,PSE,App móvil,iOS,Cúcuta,4.0,5,No
,2022-08-30,28998.0,Deportes,251878.0,Tarjeta crédito,App móvil,Android,Bogotá,9.0,5,No
TXN-0006522,2022-05-28,51167.0,Juguetes,55168.0,PSE,App móvil,Android,Cúcuta,3.0,5,No
TXN-0003516,2022-03-30,56131.0,Libros,63443.0,PSE,App móvil,Android,Cali,4.0,5,Sí
TXN-0007425,2024-02-21,21481.0,Hogar,99197.0,PSE,App móvil,Android,Cartagena,9.0,4,No
TXN-0002006,2024-02-20,43985.0,Electrónica,955064.0,Tarjeta débito,Sitio web,Android,Bogotá,3.0,5,No
TXN-0007664,2022-11-04,19869.0,Juguetes,88760.0,Tarjeta débito,Sitio web,Desktop,Bogotá,4.0,5,No
TXN-0002679,2024-07-31,36329.0,Belleza,89386.0,PSE,Sitio web,iOS,Bogotá,1.0,5,No
TXN-0002958,2024-01-12,27175.0,Libros,64493.0,Tarjeta crédito,Sitio web,Android,Cali,5.0,5,No
TXN-0004270,2022-10-13,39031.0,HOGAR,178986.0,Tarjeta crédito,App móvil,Android,Medellín,4.0,5,No
TXN-0005253,2024-02-24,29930.0,Electrónica,521415.0,Tarjeta crédito,Sitio web,Android,Cali,4.0,5,No
TXN-0007081,2023-12-15,55096.0,Deportes,282779.0,Contraentrega,App móvil,iOS,Manizales,5.0,5,Sí
TXN-0007044,2023-03-08,37631.0,Belleza,121699.0,PSE,Sitio web,Desktop,Bogotá,4.0,5,No
TXN-0001334,2022-07-24,33067.0,Belleza,105557.0,PSE,App móvil,Android,CALI,9.0,5,No
TXN-0007975,2022-07-20,13360.0,Moda,73152.0,PSE,Sitio web,Desktop,Manizales,5.0,5,No
TXN-0007021,2023-08-06,17694.0,Tecnología,1381698.0,PSE,App móvil,Android,Pereira,4.0,5,No
TXN-0005310,2023-09-10,,Libros,45082.0,Tarjeta crédito,App móvil,iOS,Bogotá,5.0,5,No
TXN-0004792,2022-03-20,23060.0,Moda,77017.0,Contraentrega,App móvil,iOS,Cali,3.0,5,No
TXN-0000607,,43915.0,Alimentos,54172.0,Tarjeta crédito,App móvil,iOS,Bogotá,5.0,5,No
TXN-0005936,2024-12-03,38865.0,Alimentos,30640.0,Tarjeta débito,Sitio web,Android,Medellín,8.0,5,No
TXN-0002541,2023-03-14,53393.0,Moda,182096.0,Tarjeta débito,Sitio web,iOS,CALI,7.0,5,No
,2022-12-02,25896.0,Moda,170814.0,Tarjeta crédito,Sitio web,Android,Cúcuta,4.0,5,No
TXN-0001965,2023-08-15,32983.0,Electrónica,213478.0,Tarjeta crédito,Sitio web,Desktop,Cali,4.0,5,No
TXN-0004928,2023-07-09,32309.0,Libros,60753.0,Contraentrega,App móvil,Android,Medellín,1.0,5,No
TXN-0003891,2023-10-12,43697.0,Belleza,80554.0,Tarjeta débito,Sitio web,Android,Manizales,4.0,5,No
TXN-0001208,2023-04-05,56749.0,Libros,42441.0,Contraentrega,App móvil,Desktop,Barranquilla,6.0,5,No
TXN-0002645,2024-09-29,27127.0,Hogar,167396.0,Tarjeta crédito,App móvil,Android,Cúcuta,7.0,5,No
TXN-0003671,2024-02-08,15569.0,Mascotas,118269.0,Billetera digital,App móvil,iOS,Bogotá,7.0,5,No
TXN-0005668,2024-03-07,15376.0,Juguetes,16250.0,Tarjeta crédito,Sitio web,iOS,Bogotá,3.0,5,No
TXN-0006540,2023-07-05,52949.0,Electrónica,655902.0,Tarjeta crédito,App móvil,Desktop,Cali,5.0,5,Sí
TXN-0001143,2024-01-03,46281.0,Hogar,244200.0,Tarjeta crédito,Sitio web,iOS,Medellín,3.0,5,No
TXN-0007128,2024-08-14,18062.0,JUGUETES,129304.0,Billetera digital,App móvil,iOS,Bogotá,7.0,5,Sí
,2023-11-08,33595.0,Moda,169818.0,Tarjeta crédito,Sitio web,Desktop,Medellín,1.0,5,No
TXN-0003774,2024-11-07,21916.0,Moda,86770.0,Tarjeta crédito,App móvil,Android,Cali,8.0,5,No
TXN-0001768,2023-12-01,15925.0,Hogar,209973.0,Tarjeta débito,App móvil,Android,Cali,6.0,5,No
TXN-0000291,2022-08-15,34347.0,Tecnología,795942.0,Tarjeta crédito,App móvil,Android,Bogotá,3.0,5,No
TXN-0005947,2022-08-03,22859.0,Moda,111527.0,Billetera digital,App móvil,Android,Medellín,4.0,5,No
TXN-0000293,2024-11-07,29967.0,Hogar,204574.0,Billetera digital,App móvil,Android,Medellín,5.0,5,No
TXN-0000536,2023-04-08,55674.0,Moda,230855.0,PSE,App móvil,Android,Bogotá,3.0,5,No
TXN-0004637,2024-02-09,42239.0,Electrónica,947695.0,Tarjeta crédito,App móvil,,Barranquilla,4.0,5,No
TXN-0002458,2022-07-09,50938.0,Moda,99267.0,Tarjeta débito,App móvil,Android,Bogotá,6.0,5,No
TXN-0006184,2024-05-25,40973.0,Juguetes,97611.0,Tarjeta crédito,Sitio web,Desktop,Bucaramanga,4.0,5,No
TXN-0002518,2022-09-05,29749.0,Electrónica,525200.0,Tarjeta crédito,Sitio web,iOS,Bucaramanga,4.0,5,No
TXN-0006484,2022-06-06,50935.0,Belleza,77823.0,Tarjeta crédito,App móvil,Android,Bogotá,1.0,5,No
TXN-0005530,2024-01-15,59812.0,Electrónica,630094.0,Tarjeta crédito,App móvil,Desktop,Medellín,4.0,5,No
TXN-0007619,2023-05-12,,Moda,147570.0,Tarjeta débito,Sitio web,Android,Barranquilla,1.0,5,No
TXN-0006118,2023-11-23,10476.0,Moda,164715.0,Tarjeta crédito,App móvil,iOS,Bogotá,2.0,5,No
TXN-0000570,2023-06-28,45877.0,Moda,136302.0,Tarjeta crédito,App móvil,Android,Cartagena,5.0,5,No
TXN-0003164,,53087.0,Libros,49089.0,Tarjeta débito,App móvil,Android,Bucaramanga,4.0,5,No
TXN-0001000,2023-10-23,36874.0,Alimentos,46145.0,PSE,Sitio web,Desktop,Cali,7.0,5,No
TXN-0003958,2022-10-30,18891.0,Alimentos,54212.0,Tarjeta crédito,App móvil,Android,Cartagena,3.0,5,No
TXN-0006700,2023-09-04,,Hogar,168241.0,Tarjeta débito,App móvil,iOS,Cali,3.0,5,No
TXN-0006276,2024-12-24,10231.0,Mascotas,41198.0,Billetera digital,Sitio web,iOS,Cali,3.0,5,No
